"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Dec 04 15:50:37 IST 2025","Thu Dec 04 15:51:34 IST 2025","57052","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","searchSurveyBlockProperty_4381Test","searchSurveyBlockProperty_4381Test",""
"passed","Thu Dec 04 15:51:43 IST 2025","Thu Dec 04 15:52:33 IST 2025","50181","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","viewParcelLayer_3606Test","viewParcelLayer_3606Test",""
"skipped","Thu Dec 04 16:33:55 IST 2025","Thu Dec 04 16:33:55 IST 2025","2","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDescriptionInBlueColor_PropertyTransactionsTable_TC9584","verifyDescriptionInBlueColor_PropertyTransactionsTable_TC9584",""
"broken","Thu Dec 04 15:07:29 IST 2025","Thu Dec 04 15:09:02 IST 2025","92956","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkPropertyTransactionRateUniqueSymbol_6017Test","checkPropertyTransactionRateUniqueSymbol_6017Test",""
"passed","Thu Dec 04 17:09:52 IST 2025","Thu Dec 04 17:10:24 IST 2025","31990","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","changeShowOnMapColorFxnality_ProjectsTable_TC9275","changeShowOnMapColorFxnality_ProjectsTable_TC9275",""
"skipped","Thu Dec 04 14:23:40 IST 2025","Thu Dec 04 14:23:40 IST 2025","1","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkHyphenInRentUnitSizeWise_7327Test","checkHyphenInRentUnitSizeWise_7327Test",""
"skipped","Thu Dec 04 14:23:07 IST 2025","Thu Dec 04 14:23:07 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkHiperlinkedAndColourRentMallWise_7656Test","checkHiperlinkedAndColourRentMallWise_7656Test",""
"skipped","Thu Dec 04 16:35:44 IST 2025","Thu Dec 04 16:35:44 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyAdjustedbyEstaterTeam_OrangeColor_PropertyTransactionsTable_TC9598","VerifyAdjustedbyEstaterTeam_OrangeColor_PropertyTransactionsTable_TC9598",""
"skipped","Thu Dec 04 16:44:09 IST 2025","Thu Dec 04 16:44:09 IST 2025","1","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkSelectedGradeOnGraph_7504Test","checkSelectedGradeOnGraph_7504Test",""
"skipped","Thu Dec 04 14:21:59 IST 2025","Thu Dec 04 14:21:59 IST 2025","1","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDownloadExcelButtonTenantTable_7426_7427Test","checkDownloadExcelButtonTenantTable_7426_7427Test",""
"skipped","Thu Dec 04 16:43:05 IST 2025","Thu Dec 04 16:43:05 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkGraphHeadingGrossOfficeSpaceGradeWiseSqmArabic_7498Test","checkGraphHeadingGrossOfficeSpaceGradeWiseSqmArabic_7498Test",""
"skipped","Thu Dec 04 17:53:52 IST 2025","Thu Dec 04 17:53:52 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyNoOfWarehouseCols_ProjectsTable_WarehouseRental_TC9280","verifyNoOfWarehouseCols_ProjectsTable_WarehouseRental_TC9280",""
"broken","Thu Dec 04 14:52:17 IST 2025","Thu Dec 04 14:53:50 IST 2025","93687","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkFirstSectionLegend_ClusterInfo_6009Test","checkFirstSectionLegend_ClusterInfo_6009Test",""
"skipped","Thu Dec 04 16:25:02 IST 2025","Thu Dec 04 16:25:02 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDownloadMessage_UnitTransactionsTable_TC6679","verifyDownloadMessage_UnitTransactionsTable_TC6679",""
"broken","Thu Dec 04 14:22:01 IST 2025","Thu Dec 04 14:22:01 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDownloadSaveBttons_7413Test","checkDownloadSaveBttons_7413Test",""
"skipped","Thu Dec 04 16:34:36 IST 2025","Thu Dec 04 16:34:36 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyPropertyNameInBlueColor_UnitTransactionsTable_TC9588","VerifyPropertyNameInBlueColor_UnitTransactionsTable_TC9588",""
"broken","Thu Dec 04 17:32:40 IST 2025","Thu Dec 04 17:33:12 IST 2025","32396","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDrpDnPresence_RentUnitSizeWiseTable_WarehouseRental_TC4568","verifyDrpDnPresence_RentUnitSizeWiseTable_WarehouseRental_TC4568",""
"broken","Thu Dec 04 17:06:47 IST 2025","Thu Dec 04 17:07:20 IST 2025","33110","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","VerifyShowOnMapFunctionality_ProjectsTable_TC9279","VerifyShowOnMapFunctionality_ProjectsTable_TC9279",""
"passed","Thu Dec 04 16:58:23 IST 2025","Thu Dec 04 16:59:21 IST 2025","57828","Retail sector failed test cases Suite","Test","markets.ForgotPasswordPageTest","markets.ForgotPasswordPageTest","verifyTestDataInForgotPasswordMKT_I72","verifyTestDataInForgotPasswordMKT_I72",""
"skipped","Thu Dec 04 18:00:01 IST 2025","Thu Dec 04 18:00:01 IST 2025","2","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDropdownNameDisplayed_1stGraph_TC8531","verifyDropdownNameDisplayed_1stGraph_TC8531",""
"skipped","Thu Dec 04 14:27:14 IST 2025","Thu Dec 04 14:27:14 IST 2025","1","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowResultsInDefaultValueRentUnitSizeWise_6947Test","checkShowResultsInDefaultValueRentUnitSizeWise_6947Test",""
"passed","Thu Dec 04 16:12:29 IST 2025","Thu Dec 04 16:12:54 IST 2025","25220","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyUnitTransactionsTableNameUI_TC6413","verifyUnitTransactionsTableNameUI_TC6413",""
"passed","Thu Dec 04 19:19:25 IST 2025","Thu Dec 04 19:19:33 IST 2025","8218","Retail sector failed test cases Suite","Test","markets.CitySelectionPageTest","markets.CitySelectionPageTest","noCitySelectionAndPerformOperation_MKT_I241","noCitySelectionAndPerformOperation_MKT_I241",""
"passed","Thu Dec 04 14:20:41 IST 2025","Thu Dec 04 14:21:14 IST 2025","33386","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDownloadExcelButtonDepartmentsTable_7437_7438Test","checkDownloadExcelButtonDepartmentsTable_7437_7438Test",""
"failed","Thu Dec 04 17:12:59 IST 2025","Thu Dec 04 17:13:31 IST 2025","32584","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyAllColumns_ProjectsTable_WarehouseRental_TC9269","verifyAllColumns_ProjectsTable_WarehouseRental_TC9269",""
"broken","Thu Dec 04 16:59:42 IST 2025","Thu Dec 04 16:59:49 IST 2025","6615","Retail sector failed test cases Suite","Test","markets.ForgotPasswordPageTest","markets.ForgotPasswordPageTest","verifyResetPasswordFxnlities","verifyResetPasswordFxnlities",""
"skipped","Thu Dec 04 17:57:22 IST 2025","Thu Dec 04 17:57:22 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyNeighborhoodTableColumnsUI_TC8396","verifyNeighborhoodTableColumnsUI_TC8396",""
"skipped","Thu Dec 04 16:44:37 IST 2025","Thu Dec 04 16:44:37 IST 2025","4","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkSingleSelectGradeOnGraph_YearWiseSupplyIncrementalsqm_7513_7514Test","checkSingleSelectGradeOnGraph_YearWiseSupplyIncrementalsqm_7513_7514Test",""
"skipped","Thu Dec 04 14:23:56 IST 2025","Thu Dec 04 14:23:56 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkPropertiesTableDownloadedExcelSheet_7415Test","checkPropertiesTableDownloadedExcelSheet_7415Test",""
"skipped","Thu Dec 04 14:23:29 IST 2025","Thu Dec 04 14:23:29 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkHyphenInRentUnitSizeWiseBasic_7395Test","checkHyphenInRentUnitSizeWiseBasic_7395Test",""
"broken","Thu Dec 04 15:19:12 IST 2025","Thu Dec 04 15:20:29 IST 2025","77882","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","exploreProjec_3085Test","exploreProjec_3085Test",""
"skipped","Thu Dec 04 14:28:29 IST 2025","Thu Dec 04 14:28:29 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","sortTenantsTableColumns_7421Test","sortTenantsTableColumns_7421Test",""
"skipped","Thu Dec 04 16:26:20 IST 2025","Thu Dec 04 16:26:20 IST 2025","2","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifySorting_UnitTransactionTable_TC7096","verifySorting_UnitTransactionTable_TC7096",""
"skipped","Thu Dec 04 16:30:03 IST 2025","Thu Dec 04 16:30:03 IST 2025","2","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyLastBtnFxnality_PropertyTransactionTable_TC7319","verifyLastBtnFxnality_PropertyTransactionTable_TC7319",""
"skipped","Thu Dec 04 14:22:33 IST 2025","Thu Dec 04 14:22:33 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDownloadedTenantsTableExcelSheetColumns_7429Test","checkDownloadedTenantsTableExcelSheetColumns_7429Test",""
"broken","Thu Dec 04 17:20:38 IST 2025","Thu Dec 04 17:21:14 IST 2025","36356","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyAverageValues_RentUnitSizeWiseTable_WarehouseRental_TC4576","verifyAverageValues_RentUnitSizeWiseTable_WarehouseRental_TC4576",""
"broken","Thu Dec 04 14:19:03 IST 2025","Thu Dec 04 14:19:52 IST 2025","49484","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDepartmentsTableRows_RecordCount_7441Test","checkDepartmentsTableRows_RecordCount_7441Test",""
"skipped","Thu Dec 04 17:55:30 IST 2025","Thu Dec 04 17:55:30 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyShowWarningWhenAllGraphOptionsDeselected_WarehouseRental_TC4559","verifyShowWarningWhenAllGraphOptionsDeselected_WarehouseRental_TC4559",""
"skipped","Thu Dec 04 17:57:54 IST 2025","Thu Dec 04 17:57:54 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyPropertiesHeaderCountDisplayed_TC6911","verifyPropertiesHeaderCountDisplayed_TC6911",""
"passed","Thu Dec 04 15:40:04 IST 2025","Thu Dec 04 15:40:27 IST 2025","23146","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkGlobalSearchWatermark_3610Test","checkGlobalSearchWatermark_3610Test",""
"skipped","Thu Dec 04 14:25:34 IST 2025","Thu Dec 04 14:25:34 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRentMallWiseTableDownloadedExcelSheet_5280Test","checkRentMallWiseTableDownloadedExcelSheet_5280Test",""
"passed","Thu Dec 04 15:06:28 IST 2025","Thu Dec 04 15:07:20 IST 2025","52717","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkPropTenantChipIcon_3848Test","checkPropTenantChipIcon_3848Test",""
"passed","Thu Dec 04 15:04:53 IST 2025","Thu Dec 04 15:06:14 IST 2025","81051","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkPartiallyMapAndReportViewOfPropDetailsPage_4323Test","checkPartiallyMapAndReportViewOfPropDetailsPage_4323Test",""
"broken","Thu Dec 04 16:56:47 IST 2025","Thu Dec 04 16:57:40 IST 2025","53092","Retail sector failed test cases Suite","Test","markets.PersonalInfoPageTest","markets.PersonalInfoPageTest","ADMFxtiesProfileImageMKT_I243","ADMFxtiesProfileImageMKT_I243",""
"skipped","Thu Dec 04 14:26:22 IST 2025","Thu Dec 04 14:26:22 IST 2025","2","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowONMapToolTipRentMallWise_7652Test","checkShowONMapToolTipRentMallWise_7652Test",""
"passed","Thu Dec 04 16:06:11 IST 2025","Thu Dec 04 16:06:38 IST 2025","26344","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyHeaderBarContent_TC6398","verifyHeaderBarContent_TC6398",""
"broken","Thu Dec 04 17:50:29 IST 2025","Thu Dec 04 17:51:51 IST 2025","82087","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyGradeWisePropertyCounts_Arabic_WarehouseRental_TC9679","verifyGradeWisePropertyCounts_Arabic_WarehouseRental_TC9679",""
"skipped","Thu Dec 04 16:35:57 IST 2025","Thu Dec 04 16:35:57 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyAdjustedbyEstaterTeam_OrangeColor_UnitTransactionsTable_TC9601","VerifyAdjustedbyEstaterTeam_OrangeColor_UnitTransactionsTable_TC9601",""
"skipped","Thu Dec 04 16:43:29 IST 2025","Thu Dec 04 16:43:29 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkPropertiesColumnsSameAsDownloadedExcel_7558_7560Test","checkPropertiesColumnsSameAsDownloadedExcel_7558_7560Test",""
"passed","Thu Dec 04 14:53:59 IST 2025","Thu Dec 04 14:55:19 IST 2025","80065","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkFullMapOfPropDetailsPage_4322Test","checkFullMapOfPropDetailsPage_4322Test",""
"skipped","Thu Dec 04 18:18:41 IST 2025","Thu Dec 04 18:18:41 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifySorting_PropertiesTable_TC9773","verifySorting_PropertiesTable_TC9773",""
"skipped","Thu Dec 04 18:13:59 IST 2025","Thu Dec 04 18:13:59 IST 2025","1","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyPreviousBtnFxnality_PropertiesTable_TC9638","verifyPreviousBtnFxnality_PropertiesTable_TC9638",""
"skipped","Thu Dec 04 17:53:07 IST 2025","Thu Dec 04 17:53:07 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyLeaseRateRangeCols_ProjectsTable_WarehouseRental_TC9288","verifyLeaseRateRangeCols_ProjectsTable_WarehouseRental_TC9288",""
"broken","Thu Dec 04 15:15:39 IST 2025","Thu Dec 04 15:16:56 IST 2025","77506","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","defaultDistanceForAmenity_6016Test","defaultDistanceForAmenity_6016Test",""
"skipped","Thu Dec 04 18:01:17 IST 2025","Thu Dec 04 18:01:17 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyLegends_TotalWarehouses_TC3391","verifyLegends_TotalWarehouses_TC3391",""
"skipped","Thu Dec 04 14:27:36 IST 2025","Thu Dec 04 14:27:36 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowResultsInTenants_7457Test","checkShowResultsInTenants_7457Test",""
"skipped","Thu Dec 04 16:02:12 IST 2025","Thu Dec 04 16:02:12 IST 2025","0","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkLandAreaBoxArabic_8171Test","checkLandAreaBoxArabic_8171Test",""
"passed","Thu Dec 04 16:38:39 IST 2025","Thu Dec 04 16:39:04 IST 2025","25414","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkAllGradesFirtPositionRetailInventoryV2_7506Test","checkAllGradesFirtPositionRetailInventoryV2_7506Test",""
"skipped","Thu Dec 04 19:27:29 IST 2025","Thu Dec 04 19:27:29 IST 2025","0","Retail sector failed test cases Suite","Test","markets.LoginPageTest","markets.LoginPageTest","verifyLoginPageContentsMKT_I240","verifyLoginPageContentsMKT_I240",""
"passed","Thu Dec 04 15:37:47 IST 2025","Thu Dec 04 15:39:04 IST 2025","77389","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkDefaultSatelliteMapViewArabic_4347Test","checkDefaultSatelliteMapViewArabic_4347Test",""
"skipped","Thu Dec 04 18:00:37 IST 2025","Thu Dec 04 18:00:37 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDropdownNameDisplayed_2ndGraph_TC8533","verifyDropdownNameDisplayed_2ndGraph_TC8533",""
"passed","Thu Dec 04 16:07:56 IST 2025","Thu Dec 04 16:08:22 IST 2025","26205","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyTotalUnitsTransactionsBox_TC6401","verifyTotalUnitsTransactionsBox_TC6401",""
"skipped","Thu Dec 04 18:04:00 IST 2025","Thu Dec 04 18:04:00 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyNeighborhoodCountInUIAndExcel_TC9060","verifyNeighborhoodCountInUIAndExcel_TC9060",""
"skipped","Thu Dec 04 14:21:27 IST 2025","Thu Dec 04 14:21:27 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDownloadExcelButtonPropertyTable_7414Test","checkDownloadExcelButtonPropertyTable_7414Test",""
"skipped","Thu Dec 04 18:18:16 IST 2025","Thu Dec 04 18:18:16 IST 2025","5","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyLastBtnFxnality_PropertiesTable_TC9637","verifyLastBtnFxnality_PropertiesTable_TC9637",""
"skipped","Thu Dec 04 14:27:59 IST 2025","Thu Dec 04 14:27:59 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkTenantsTableDownloadedExcelSheet_7428Test","checkTenantsTableDownloadedExcelSheet_7428Test",""
"skipped","Thu Dec 04 16:26:33 IST 2025","Thu Dec 04 16:26:33 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyShowTotalPagination_PropertyTransactionTable_TC7237","verifyShowTotalPagination_PropertyTransactionTable_TC7237",""
"skipped","Thu Dec 04 17:57:14 IST 2025","Thu Dec 04 17:57:14 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyNeighborhoodHeaderCountDisplayed_TC6010","verifyNeighborhoodHeaderCountDisplayed_TC6010",""
"skipped","Thu Dec 04 16:33:41 IST 2025","Thu Dec 04 16:33:41 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyValueColumnInBlueColor_UnitTransactionsTable_TC9579","verifyValueColumnInBlueColor_UnitTransactionsTable_TC9579",""
"skipped","Thu Dec 04 17:57:05 IST 2025","Thu Dec 04 17:57:05 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyNeighborhoodTableNameUI_TC8392","verifyNeighborhoodTableNameUI_TC8392",""
"skipped","Thu Dec 04 18:03:16 IST 2025","Thu Dec 04 18:03:16 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyLastPageLabelAppearsOnHover_PropertiesTable_TC8957","verifyLastPageLabelAppearsOnHover_PropertiesTable_TC8957",""
"skipped","Thu Dec 04 16:02:39 IST 2025","Thu Dec 04 16:02:39 IST 2025","0","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkMunicipalLandZoneIfNotUploaded_PropertyDetailsPage_8352Test","checkMunicipalLandZoneIfNotUploaded_PropertyDetailsPage_8352Test",""
"passed","Thu Dec 04 17:41:40 IST 2025","Thu Dec 04 17:42:03 IST 2025","22418","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyGradeText_1stBox_WarehouseRental_TC9651","verifyGradeText_1stBox_WarehouseRental_TC9651",""
"broken","Thu Dec 04 17:44:10 IST 2025","Thu Dec 04 17:44:46 IST 2025","36291","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyGradeWiseAvgValue_WarehouseRental_TC11174","verifyGradeWiseAvgValue_WarehouseRental_TC11174",""
"failed","Thu Dec 04 16:14:37 IST 2025","Thu Dec 04 16:16:17 IST 2025","99458","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyUnitTransactionsTableColumnsUI_TC4289","verifyUnitTransactionsTableColumnsUI_TC4289",""
"skipped","Thu Dec 04 18:18:27 IST 2025","Thu Dec 04 18:18:27 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyRowBgColorOnExpansion_NeighborhoodTable_TC9761","verifyRowBgColorOnExpansion_NeighborhoodTable_TC9761",""
"skipped","Thu Dec 04 17:52:43 IST 2025","Thu Dec 04 17:52:43 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyGraphName_Yearly_TC4540","verifyGraphName_Yearly_TC4540",""
"broken","Thu Dec 04 17:10:37 IST 2025","Thu Dec 04 17:12:03 IST 2025","85867","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verify1stBoxName_Yearly_Arabic_TC9699","verify1stBoxName_Yearly_Arabic_TC9699",""
"skipped","Thu Dec 04 17:53:31 IST 2025","Thu Dec 04 17:53:31 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyMaxSelectionWarning_WarehouseRental_TC4558","verifyMaxSelectionWarning_WarehouseRental_TC4558",""
"passed","Thu Dec 04 14:18:00 IST 2025","Thu Dec 04 14:18:56 IST 2025","55777","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDepartmentsTableDownloadedExcelSheet_7439Test","checkDepartmentsTableDownloadedExcelSheet_7439Test",""
"skipped","Thu Dec 04 16:42:33 IST 2025","Thu Dec 04 16:42:33 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkGradesMax3OptionsClickable_GrossOfficeSpaceGradeWisesqm_GradeDD_7502Test","checkGradesMax3OptionsClickable_GrossOfficeSpaceGradeWisesqm_GradeDD_7502Test",""
"skipped","Thu Dec 04 18:11:14 IST 2025","Thu Dec 04 18:11:14 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyPropertiesCountIsPurple_PropertiesTable_TC9155","verifyPropertiesCountIsPurple_PropertiesTable_TC9155",""
"skipped","Thu Dec 04 18:01:56 IST 2025","Thu Dec 04 18:01:56 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyShowOnMapLabelAppearsOnHover_NeighborhoodTable_TC8953","verifyShowOnMapLabelAppearsOnHover_NeighborhoodTable_TC8953",""
"skipped","Thu Dec 04 17:59:16 IST 2025","Thu Dec 04 17:59:16 IST 2025","1","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDownloadMessage_PropertiesTable_TC8399","verifyDownloadMessage_PropertiesTable_TC8399",""
"broken","Thu Dec 04 15:32:10 IST 2025","Thu Dec 04 15:33:08 IST 2025","58375","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","universalSearch_1861Test","universalSearch_1861Test",""
"broken","Thu Dec 04 16:59:31 IST 2025","Thu Dec 04 16:59:32 IST 2025","166","Retail sector failed test cases Suite","Test","markets.ForgotPasswordPageTest","markets.ForgotPasswordPageTest","verifyCorrectOTPFxnlity","verifyCorrectOTPFxnlity",""
"skipped","Thu Dec 04 16:22:51 IST 2025","Thu Dec 04 16:22:51 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyLastPageLabelAppearsOnHover_PropertyTransactionsTable_TC6663","verifyLastPageLabelAppearsOnHover_PropertyTransactionsTable_TC6663",""
"skipped","Thu Dec 04 14:25:50 IST 2025","Thu Dec 04 14:25:50 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkReportTabProperties_4856Test","checkReportTabProperties_4856Test",""
"passed","Thu Dec 04 16:41:40 IST 2025","Thu Dec 04 16:42:17 IST 2025","37092","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkDropDownOptions_Neighborhood_7520Test","checkDropDownOptions_Neighborhood_7520Test",""
"skipped","Thu Dec 04 18:03:08 IST 2025","Thu Dec 04 18:03:08 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyFirstPageLabelAppearsOnHover_PropertiesTable_TC8956","verifyFirstPageLabelAppearsOnHover_PropertiesTable_TC8956",""
"skipped","Thu Dec 04 16:32:49 IST 2025","Thu Dec 04 16:32:49 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyAvgProperty_AvgPropertyTransactionRateBox_TC10504","verifyAvgProperty_AvgPropertyTransactionRateBox_TC10504",""
