"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 03 12:49:20 IST 2025","Wed Dec 03 12:50:05 IST 2025","44802","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAmenityFilterOnMap_4376Test","checkAmenityFilterOnMap_4376Test",""
"failed","Wed Dec 03 13:08:19 IST 2025","Wed Dec 03 13:09:16 IST 2025","56907","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkCornerValue_PropDetailsPg_8182Test","checkCornerValue_PropDetailsPg_8182Test",""
"skipped","Wed Dec 03 13:44:30 IST 2025","Wed Dec 03 13:44:30 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyValueRecordTypeColumnInBlueColor_Value_PropertyTransactionsTable_TC9595","VerifyValueRecordTypeColumnInBlueColor_Value_PropertyTransactionsTable_TC9595",""
"skipped","Wed Dec 03 13:39:20 IST 2025","Wed Dec 03 13:39:20 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDownloadMessage_UnitTransactionsTable_TC6679","verifyDownloadMessage_UnitTransactionsTable_TC6679",""
"skipped","Wed Dec 03 13:36:23 IST 2025","Wed Dec 03 13:36:23 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyShowOnMapLabelAppearsOnHover_PropertyTransactionsTable_TC_","verifyShowOnMapLabelAppearsOnHover_PropertyTransactionsTable_TC_",""
"passed","Wed Dec 03 12:36:52 IST 2025","Wed Dec 03 12:37:16 IST 2025","23895","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","defaultDistanceForAmenity_6016Test","defaultDistanceForAmenity_6016Test",""
"skipped","Wed Dec 03 13:33:49 IST 2025","Wed Dec 03 13:33:49 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyAdjustedByEstaterTeamText_PropertyTransactions_TC6407","verifyAdjustedByEstaterTeamText_PropertyTransactions_TC6407",""
"passed","Wed Dec 03 13:48:43 IST 2025","Wed Dec 03 13:49:18 IST 2025","34831","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkAsOfNowCurrentDateOverviewArabic_7489_7491_7492Test","checkAsOfNowCurrentDateOverviewArabic_7489_7491_7492Test",""
"passed","Wed Dec 03 13:54:02 IST 2025","Wed Dec 03 13:54:35 IST 2025","32950","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkGraphHeadingGrossOfficeSpaceGradeWiseSqmArabic_7498Test","checkGraphHeadingGrossOfficeSpaceGradeWiseSqmArabic_7498Test",""
"broken","Wed Dec 03 13:04:07 IST 2025","Wed Dec 03 13:04:39 IST 2025","32434","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checCornerBoxArabic_8180Test","checCornerBoxArabic_8180Test",""
"skipped","Wed Dec 03 13:36:10 IST 2025","Wed Dec 03 13:36:10 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifySaveLabelOnHover_TC6669","verifySaveLabelOnHover_TC6669",""
"passed","Wed Dec 03 11:29:29 IST 2025","Wed Dec 03 11:30:52 IST 2025","83177","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkHyphenInRentUnitSizeWiseBasic_7395Test","checkHyphenInRentUnitSizeWiseBasic_7395Test",""
"passed","Wed Dec 03 14:00:02 IST 2025","Wed Dec 03 14:00:12 IST 2025","10074","Retail sector failed test cases Suite","Test","markets.SignUpPageTest","markets.SignUpPageTest","verifySignPageContentsMKT_I239","verifySignPageContentsMKT_I239",""
"skipped","Wed Dec 03 13:40:36 IST 2025","Wed Dec 03 13:40:36 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPaginationByInput_PropertyTransactionTable_TC7252","verifyPaginationByInput_PropertyTransactionTable_TC7252",""
"broken","Wed Dec 03 12:29:07 IST 2025","Wed Dec 03 12:29:40 IST 2025","32846","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkPartiallyMapAndReportViewOfPropDetailsPage_4323Test","checkPartiallyMapAndReportViewOfPropDetailsPage_4323Test",""
"broken","Wed Dec 03 11:27:01 IST 2025","Wed Dec 03 11:27:43 IST 2025","42444","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkHiperlinkedAndColourRentMallWise_7656Test","checkHiperlinkedAndColourRentMallWise_7656Test",""
"skipped","Wed Dec 03 13:35:04 IST 2025","Wed Dec 03 13:35:04 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyTrailing12MonthText_AvgPropertiesTransactionRateBox_TC6462","verifyTrailing12MonthText_AvgPropertiesTransactionRateBox_TC6462",""
"skipped","Wed Dec 03 13:56:49 IST 2025","Wed Dec 03 13:56:49 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkStaticOverviewWithDateFilterOfficeInventoryV2_7484_7487_7495Test","checkStaticOverviewWithDateFilterOfficeInventoryV2_7484_7487_7495Test",""
"passed","Wed Dec 03 12:15:55 IST 2025","Wed Dec 03 12:16:38 IST 2025","43693","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkDefaultSatelliteCheckBoxInArabic_4344Test","checkDefaultSatelliteCheckBoxInArabic_4344Test",""
"broken","Wed Dec 03 11:48:36 IST 2025","Wed Dec 03 11:50:19 IST 2025","103123","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRentMallWiseTableRows_RecordCount_7047Test","checkRentMallWiseTableRows_RecordCount_7047Test",""
"broken","Wed Dec 03 12:33:12 IST 2025","Wed Dec 03 12:34:31 IST 2025","79207","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkTruncatedText3dotsGlobalSearchArabic_3566Test","checkTruncatedText3dotsGlobalSearchArabic_3566Test",""
"skipped","Wed Dec 03 13:36:57 IST 2025","Wed Dec 03 13:36:57 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyReportViewLabelAppearsOnHover_TC6671","verifyReportViewLabelAppearsOnHover_TC6671",""
"broken","Wed Dec 03 12:20:50 IST 2025","Wed Dec 03 12:21:56 IST 2025","66344","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkGlobalSearchElipseColour_3565Test","checkGlobalSearchElipseColour_3565Test",""
"passed","Wed Dec 03 11:14:05 IST 2025","Wed Dec 03 11:14:37 IST 2025","32411","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDepartmentsTableColumn_7436Test","checkDepartmentsTableColumn_7436Test",""
"broken","Wed Dec 03 12:40:25 IST 2025","Wed Dec 03 12:42:08 IST 2025","103293","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","exploreProjectAndCheckTypeOnMap_6168Test","exploreProjectAndCheckTypeOnMap_6168Test",""
"broken","Wed Dec 03 11:25:17 IST 2025","Wed Dec 03 11:26:00 IST 2025","42509","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkExpendedDataInRentMallWiseTable_5900Test","checkExpendedDataInRentMallWiseTable_5900Test",""
"skipped","Wed Dec 03 11:58:08 IST 2025","Wed Dec 03 11:58:08 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","sortTenantsTableColumns_7421Test","sortTenantsTableColumns_7421Test",""
"broken","Wed Dec 03 11:52:31 IST 2025","Wed Dec 03 11:53:18 IST 2025","47234","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowONMapToolTipRentMallWise_7652Test","checkShowONMapToolTipRentMallWise_7652Test",""
"passed","Wed Dec 03 11:39:19 IST 2025","Wed Dec 03 11:41:14 IST 2025","115684","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRangeValuesInRentMallWise_7042Test","checkRangeValuesInRentMallWise_7042Test",""
"skipped","Wed Dec 03 13:39:42 IST 2025","Wed Dec 03 13:39:42 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPropertyTransactionExcelColumns_7073","verifyPropertyTransactionExcelColumns_7073",""
"failed","Wed Dec 03 13:23:57 IST 2025","Wed Dec 03 13:25:03 IST 2025","66306","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkYearOfBuildIfNotUploaded_PropertyDetailsPage_8350Test","checkYearOfBuildIfNotUploaded_PropertyDetailsPage_8350Test",""
"passed","Wed Dec 03 12:59:35 IST 2025","Wed Dec 03 13:00:08 IST 2025","32824","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","globalAmenitySearchLatLongInvalid_3625Test","globalAmenitySearchLatLongInvalid_3625Test",""
"skipped","Wed Dec 03 13:43:03 IST 2025","Wed Dec 03 13:43:03 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyAvgUnit_AvgUnitsTransactionRateBox_TC10505","verifyAvgUnit_AvgUnitsTransactionRateBox_TC10505",""
"broken","Wed Dec 03 12:47:54 IST 2025","Wed Dec 03 12:48:29 IST 2025","34871","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","universalSearch_1861Test","universalSearch_1861Test",""
"passed","Wed Dec 03 11:28:47 IST 2025","Wed Dec 03 11:29:20 IST 2025","33086","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkHiperlinkedPropertyAndColour_3842Test","checkHiperlinkedPropertyAndColour_3842Test",""
"passed","Wed Dec 03 13:49:39 IST 2025","Wed Dec 03 13:50:03 IST 2025","23109","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkAsOfNowCurrentDateOverview_7488_7490_7493Test","checkAsOfNowCurrentDateOverview_7488_7490_7493Test",""
"broken","Wed Dec 03 12:10:43 IST 2025","Wed Dec 03 12:11:16 IST 2025","32723","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkCategoryMapLayer_4350Test","checkCategoryMapLayer_4350Test",""
"broken","Wed Dec 03 14:07:36 IST 2025","Wed Dec 03 14:07:50 IST 2025","14563","Retail sector failed test cases Suite","Test","markets.ForgotPasswordPageTest","markets.ForgotPasswordPageTest","verifyTextsInForgotPasswordPageMKT_I72","verifyTextsInForgotPasswordPageMKT_I72",""
"skipped","Wed Dec 03 13:39:27 IST 2025","Wed Dec 03 13:39:27 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyHeaderBarActive_6404","VerifyHeaderBarActive_6404",""
"skipped","Wed Dec 03 11:57:29 IST 2025","Wed Dec 03 11:57:29 IST 2025","2","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkTenantsTableColumn_7424Test","checkTenantsTableColumn_7424Test",""
"skipped","Wed Dec 03 13:55:42 IST 2025","Wed Dec 03 13:55:42 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkPropertiesColumnsSameAsDownloadedExcel_7558_7560Test","checkPropertiesColumnsSameAsDownloadedExcel_7558_7560Test",""
"passed","Wed Dec 03 11:21:09 IST 2025","Wed Dec 03 11:21:47 IST 2025","38038","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDownloadedDepartmentsTableExcelSheetColumns_7440Test","checkDownloadedDepartmentsTableExcelSheetColumns_7440Test",""
"passed","Wed Dec 03 11:10:21 IST 2025","Wed Dec 03 11:10:53 IST 2025","32587","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkCollapsibleIconDepartment_7451Test","checkCollapsibleIconDepartment_7451Test",""
"broken","Wed Dec 03 14:11:33 IST 2025","Wed Dec 03 14:12:37 IST 2025","64503","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","VerifyShowOnMapFunctionality_Arabic_ProjectsTable_TC9300","VerifyShowOnMapFunctionality_Arabic_ProjectsTable_TC9300",""
"failed","Wed Dec 03 13:18:10 IST 2025","Wed Dec 03 13:19:22 IST 2025","72685","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkNullPropertyName_PropertyDetailsPage_8353Test","checkNullPropertyName_PropertyDetailsPage_8353Test",""
"skipped","Wed Dec 03 13:42:47 IST 2025","Wed Dec 03 13:42:47 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyAvgProperty_AvgPropertyTransactionRateBox_TC10504","verifyAvgProperty_AvgPropertyTransactionRateBox_TC10504",""
"passed","Wed Dec 03 13:14:12 IST 2025","Wed Dec 03 13:15:21 IST 2025","68314","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkMunicipalLandZoneIfNotUploaded_PropertyDetailsPage_8352Test","checkMunicipalLandZoneIfNotUploaded_PropertyDetailsPage_8352Test",""
"passed","Wed Dec 03 13:29:21 IST 2025","Wed Dec 03 13:29:43 IST 2025","22600","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyAvgPropertiesTransactionRateBox_TC6400","verifyAvgPropertiesTransactionRateBox_TC6400",""
"broken","Wed Dec 03 13:21:54 IST 2025","Wed Dec 03 13:22:27 IST 2025","32646","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkSetbackBox_8177Test","checkSetbackBox_8177Test",""
"passed","Wed Dec 03 11:41:23 IST 2025","Wed Dec 03 11:41:57 IST 2025","33568","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRangeValuesInTenants_7464Test","checkRangeValuesInTenants_7464Test",""
"skipped","Wed Dec 03 11:56:28 IST 2025","Wed Dec 03 11:56:28 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowResultsInDDRentUnitSizeWise_6945Test","checkShowResultsInDDRentUnitSizeWise_6945Test",""
"skipped","Wed Dec 03 13:39:35 IST 2025","Wed Dec 03 13:39:35 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyUnitTransactionCountInUIAndExcel_7011","verifyUnitTransactionCountInUIAndExcel_7011",""
"skipped","Wed Dec 03 13:44:03 IST 2025","Wed Dec 03 13:44:03 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyPropertyNameInBlueColor_UnitTransactionsTable_TC9588","VerifyPropertyNameInBlueColor_UnitTransactionsTable_TC9588",""
"skipped","Wed Dec 03 13:38:50 IST 2025","Wed Dec 03 13:38:50 IST 2025","2","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyFirstPageLabelAppearsOnHover_UnitTransactionsTable_TC6662","verifyFirstPageLabelAppearsOnHover_UnitTransactionsTable_TC6662",""
"skipped","Wed Dec 03 13:40:57 IST 2025","Wed Dec 03 13:40:57 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyShowOnMapAction_UnitTransactionTable_TC4295","verifyShowOnMapAction_UnitTransactionTable_TC4295",""
"passed","Wed Dec 03 11:14:45 IST 2025","Wed Dec 03 11:15:23 IST 2025","37954","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDepartmentsTableDownloadedExcelSheet_7439Test","checkDepartmentsTableDownloadedExcelSheet_7439Test",""
"broken","Wed Dec 03 13:00:16 IST 2025","Wed Dec 03 13:00:59 IST 2025","42690","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","relocatePropertyOnMap_5100Test","relocatePropertyOnMap_5100Test",""
"broken","Wed Dec 03 14:13:37 IST 2025","Wed Dec 03 14:14:09 IST 2025","32010","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","backToMainPageFromPropertyDetailsPage_TC5525","backToMainPageFromPropertyDetailsPage_TC5525",""
"skipped","Wed Dec 03 13:56:27 IST 2025","Wed Dec 03 13:56:27 IST 2025","1","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkSelectedGradeOnGraph_YearWiseSupplyIncrementalsqm_7512Test","checkSelectedGradeOnGraph_YearWiseSupplyIncrementalsqm_7512Test",""
"broken","Wed Dec 03 11:22:44 IST 2025","Wed Dec 03 11:23:27 IST 2025","42334","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDownloadedRentMallWiseTableExcelSheetColumns_5281Test","checkDownloadedRentMallWiseTableExcelSheetColumns_5281Test",""
"broken","Wed Dec 03 12:57:28 IST 2025","Wed Dec 03 12:59:26 IST 2025","118333","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","clickOnProjectAndExploreProject_6196Test","clickOnProjectAndExploreProject_6196Test",""
"broken","Wed Dec 03 12:28:17 IST 2025","Wed Dec 03 12:29:00 IST 2025","42536","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkNeighbohoodChipOnMap_5104Test","checkNeighbohoodChipOnMap_5104Test",""
"broken","Wed Dec 03 13:32:37 IST 2025","Wed Dec 03 13:33:19 IST 2025","41506","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPropertyTransactionsTableColumnsUI_TC4279","verifyPropertyTransactionsTableColumnsUI_TC4279",""
"broken","Wed Dec 03 14:12:57 IST 2025","Wed Dec 03 14:13:30 IST 2025","32846","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","VerifyShowOnMapFunctionality_ProjectsTable_TC9279","VerifyShowOnMapFunctionality_ProjectsTable_TC9279",""
"skipped","Wed Dec 03 12:38:36 IST 2025","Wed Dec 03 12:38:36 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkCollpaseExpandCatchmentArabic_3521Test","checkCollpaseExpandCatchmentArabic_3521Test",""
"passed","Wed Dec 03 11:16:31 IST 2025","Wed Dec 03 11:17:04 IST 2025","33182","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDepartmentsTableTitle_7434Test","checkDepartmentsTableTitle_7434Test",""
"skipped","Wed Dec 03 11:58:00 IST 2025","Wed Dec 03 11:58:00 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","sortProperyTableColumn_7420Test","sortProperyTableColumn_7420Test",""
"skipped","Wed Dec 03 13:41:13 IST 2025","Wed Dec 03 13:41:13 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPropertyNameFunctionality_UnitTransactionTable_TC5561","verifyPropertyNameFunctionality_UnitTransactionTable_TC5561",""
"broken","Wed Dec 03 12:00:02 IST 2025","Wed Dec 03 12:01:04 IST 2025","61522","Retail sector failed test cases Suite","Test","markets.DashboardPageTest","markets.DashboardPageTest","verifyNavigateToDashboard_MKT_I385","verifyNavigateToDashboard_MKT_I385",""
"skipped","Wed Dec 03 12:38:36 IST 2025","Wed Dec 03 12:38:36 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkCollpaseExpandCatchment_3486Test","checkCollpaseExpandCatchment_3486Test",""
"passed","Wed Dec 03 13:29:51 IST 2025","Wed Dec 03 13:30:14 IST 2025","22887","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyTotalUnitsTransactionsBox_TC6401","verifyTotalUnitsTransactionsBox_TC6401",""
"passed","Wed Dec 03 13:59:30 IST 2025","Wed Dec 03 13:59:54 IST 2025","23223","Retail sector failed test cases Suite","Test","markets.SignUpPageTest","markets.SignUpPageTest","verifyFxnalitiesInSignUpMKT_I239","verifyFxnalitiesInSignUpMKT_I239",""
"passed","Wed Dec 03 13:50:14 IST 2025","Wed Dec 03 13:50:37 IST 2025","23079","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkDropDownNextToNeighborhoodHeading_7519Test","checkDropDownNextToNeighborhoodHeading_7519Test",""
"skipped","Wed Dec 03 11:56:04 IST 2025","Wed Dec 03 11:56:04 IST 2025","1","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowRestultsDDOptionsTenants_7460Test","checkShowRestultsDDOptionsTenants_7460Test",""
"passed","Wed Dec 03 11:42:05 IST 2025","Wed Dec 03 11:43:25 IST 2025","79521","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRentMallWiseAllShowONMapIcon_7647Test","checkRentMallWiseAllShowONMapIcon_7647Test",""
"passed","Wed Dec 03 12:03:45 IST 2025","Wed Dec 03 12:03:45 IST 2025","0","Retail sector failed test cases Suite","Test","markets.LandingPageTest","markets.LandingPageTest","createNewSettings","createNewSettings",""
"passed","Wed Dec 03 13:48:09 IST 2025","Wed Dec 03 13:48:31 IST 2025","22930","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkAllGradesFirtPositionRetailInventoryV2_7506Test","checkAllGradesFirtPositionRetailInventoryV2_7506Test",""
"broken","Wed Dec 03 12:36:12 IST 2025","Wed Dec 03 12:36:44 IST 2025","32233","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","clickOnPropertyHiperLink_6170Test","clickOnPropertyHiperLink_6170Test",""
"broken","Wed Dec 03 12:14:32 IST 2025","Wed Dec 03 12:15:47 IST 2025","74904","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkCollageExpendIconAterGlobalSearch_3517Test","checkCollageExpendIconAterGlobalSearch_3517Test",""
"skipped","Wed Dec 03 13:43:35 IST 2025","Wed Dec 03 13:43:35 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDescriptionInBlueColor_PropertyTransactionsTable_TC9584","verifyDescriptionInBlueColor_PropertyTransactionsTable_TC9584",""
"broken","Wed Dec 03 11:55:48 IST 2025","Wed Dec 03 11:55:49 IST 2025","1576","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowRestultsDDOptionsRentMallWise_3791Test","checkShowRestultsDDOptionsRentMallWise_3791Test",""
"passed","Wed Dec 03 13:50:47 IST 2025","Wed Dec 03 13:51:22 IST 2025","34640","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkDropDownOptions_Neighborhood_7520Test","checkDropDownOptions_Neighborhood_7520Test",""
"skipped","Wed Dec 03 11:58:16 IST 2025","Wed Dec 03 11:58:16 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","varifyDepartmentsTableCount_7435Test","varifyDepartmentsTableCount_7435Test",""
"skipped","Wed Dec 03 13:35:48 IST 2025","Wed Dec 03 13:35:48 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDateRangeDescription_AvgPropertiesTransactionRateBox_TC6457","verifyDateRangeDescription_AvgPropertiesTransactionRateBox_TC6457",""
"failed","Wed Dec 03 13:11:23 IST 2025","Wed Dec 03 13:12:30 IST 2025","66432","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkDevloper_PropertyDetailsPage_8191Test","checkDevloper_PropertyDetailsPage_8191Test",""
"skipped","Wed Dec 03 13:39:50 IST 2025","Wed Dec 03 13:39:50 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyUnitTransactionExcelColumns_7074","verifyUnitTransactionExcelColumns_7074",""
"broken","Wed Dec 03 12:52:11 IST 2025","Wed Dec 03 12:52:13 IST 2025","1822","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkGlobalSearchToolTip_3612Test","checkGlobalSearchToolTip_3612Test",""
"skipped","Wed Dec 03 13:42:21 IST 2025","Wed Dec 03 13:42:21 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyFirstBtnFxnality_UnitTransactionTable_TC7322","verifyFirstBtnFxnality_UnitTransactionTable_TC7322",""
"passed","Wed Dec 03 12:07:17 IST 2025","Wed Dec 03 12:08:00 IST 2025","43863","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAmenityNoResultFount_6043Test","checkAmenityNoResultFount_6043Test",""
"broken","Wed Dec 03 11:11:52 IST 2025","Wed Dec 03 11:12:35 IST 2025","42705","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkCollapsibleIconRentUnitSizeWise_7013Test","checkCollapsibleIconRentUnitSizeWise_7013Test",""
"passed","Wed Dec 03 11:07:11 IST 2025","Wed Dec 03 11:07:46 IST 2025","35498","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkAverageValuesInDepartments_7466Test","checkAverageValuesInDepartments_7466Test",""
"broken","Wed Dec 03 11:26:08 IST 2025","Wed Dec 03 11:26:52 IST 2025","43497","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkExpendedDataInRentUnitSizeWiseTableTextPart2_7014Test","checkExpendedDataInRentUnitSizeWiseTableTextPart2_7014Test",""
"broken","Wed Dec 03 12:27:26 IST 2025","Wed Dec 03 12:28:08 IST 2025","42181","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkMapLegend_6002Test","checkMapLegend_6002Test",""
"skipped","Wed Dec 03 13:37:21 IST 2025","Wed Dec 03 13:37:21 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDownloadLabelAppearsOnHover_UnitTransactionsTable_TC6672","verifyDownloadLabelAppearsOnHover_UnitTransactionsTable_TC6672",""
"broken","Wed Dec 03 14:00:20 IST 2025","Wed Dec 03 14:03:36 IST 2025","196282","Retail sector failed test cases Suite","Test","markets.SignUpPageTest","markets.SignUpPageTest","verifyResendBtnFxnlity","verifyResendBtnFxnlity",""
